Business Name,Phone,Website,Street,City,State,Rating,Reviews,Emails,Founder Name,LinkedIn Company,LinkedIn Personal,Instagram,Facebook,ABN,Entity Type,Category,Lead Score,Source Search,Research Summary
Banana Republic Auckland Mortgage Mayhem #268,+64 21 643 6586,https://totally-fake-buyers-268.example,99 Sample Square,Auckland,Auckland,4.9,44,pat.faux@fake-buyers.example,Pat Faux,,,,,9429100000267,NZ Limited Company,Investment BA,99,investment buyers agent Auckland,
Certified Fictional Auckland Off-Market Emporium #269,+64 21 955 1841,https://totally-fake-buyers-269.example,404 Not Found Road,Auckland,Auckland,4.3,23,,Alex Alias,,,https://www.instagram.com/fake_buyers_269,https://www.facebook.com/fake.buyers.269,9429100000268,Discretionary Trading Trust,Investment BA,64,investment buyers agent Auckland,
Banana Republic Auckland Property Shenanigans #270,+64 21 935 2450,https://totally-fake-buyers-270.example,7 Hogwash Highway,Auckland,Auckland,4.8,99,,,https://www.linkedin.com/company/banana-republic-auckland-property-shenanigans-270,,https://www.instagram.com/fake_buyers_270,https://www.facebook.com/fake.buyers.270,9429100000269,Individual/Sole Trader,Investment BA,57,investment buyers agent Auckland,
Banana Republic Auckland House Hunters Hoax #271,+64 21 249 8230,https://totally-fake-buyers-271.example,3 Test Terrace,Auckland,Auckland,4.9,287,,,https://www.linkedin.com/company/banana-republic-auckland-house-hunters-hoax-271,,https://www.instagram.com/fake_buyers_271,https://www.facebook.com/fake.buyers.271,9429100000270,NZ Limited Company,Investment BA,57,investment buyers agent Auckland,
Imaginary Auckland Mortgage Mayhem #272,+64 21 462 7394,https://totally-fake-buyers-272.example,7 Hogwash Highway,Auckland,Auckland,4.9,93,lead272@fake-buyers.example,,,,,,9429100000271,NZ Limited Company,Investment BA,82,investment buyers agent Auckland,
Pretend Auckland Suburb Safari Co #273,+64 21 915 9037,https://totally-fake-buyers-273.example,123 Fake Street,Auckland,Auckland,4.9,846,,,,,,,,,EXCLUDED,45,investment buyers agent Auckland,
Definitely Not Real Auckland Brick & Giggle #274,+64 21 655 9298,https://totally-fake-buyers-274.example,42 Demo Drive,Auckland,Auckland,4.8,215,,,,,,https://www.facebook.com/fake.buyers.274,9429100000273,NZ Limited Company,Investment BA,52,investment buyers agent Auckland,
Captain Obvious Wellington Buyers Agency #275,+64 21 872 4012,https://totally-fake-buyers-275.example,42 Demo Drive,Wellington,Wellington Region,,,,,,,,,9429100000274,NZ Limited Company,Investment BA,27,investment buyers agent Wellington,
Suspiciously Legit Wellington Brick & Giggle #276,+64 21 875 1742,https://totally-fake-buyers-276.example,1 Pretend Parade,Wellington,Wellington Region,4.6,103,,,,,,,,,EXCLUDED,42,investment buyers agent Wellington,
Imaginary Wellington Off-Market Emporium #277,+64 21 748 1885,https://totally-fake-buyers-277.example,3 Test Terrace,Wellington,Wellington Region,4.8,49,,,,,,,,,EXCLUDED,42,investment buyers agent Wellington,
Suspiciously Legit Wellington Off-Market Emporium #278,+64 21 160 5937,https://totally-fake-buyers-278.example,1 Pretend Parade,Wellington,Wellington Region,4.9,134,,,,,,,,,EXCLUDED,45,investment buyers agent Wellington,
Pretend Christchurch Brick & Giggle #279,+64 21 695 6315,https://totally-fake-buyers-279.example,42 Demo Drive,Christchurch,Canterbury Region,5,2,,Pat Faux,,,https://www.instagram.com/fake_buyers_279,https://www.facebook.com/fake.buyers.279,9429100000278,Discretionary Trading Trust,Investment BA,66,investment buyers agent Christchurch,
Certified Fictional Christchurch Suburb Safari Co #280,+64 21 972 6836,https://totally-fake-buyers-280.example,1 Pretend Parade,Christchurch,Canterbury Region,5,3,sam.sample@fake-buyers.example,Sam Sample,,,,https://www.facebook.com/fake.buyers.280,9429100000279,Individual/Sole Trader,Investment BA,94,investment buyers agent Christchurch,
Quantum Christchurch House Hunters Hoax #281,+64 21 444 6556,https://totally-fake-buyers-281.example,99 Sample Square,Christchurch,Canterbury Region,5,40,,,,,,,,,EXCLUDED,42,investment buyers agent Christchurch,
Quantum Christchurch Mortgage Mayhem #282,+64 21 344 3123,https://totally-fake-buyers-282.example,1 Pretend Parade,Christchurch,Canterbury Region,4.6,148,,,,,,,,,EXCLUDED,42,investment buyers agent Christchurch,
Absolutely Made Up Christchurch Advocates Anonymous #283,+64 21 881 2169,https://totally-fake-buyers-283.example,123 Fake Street,Christchurch,Canterbury Region,4.1,90,,,,,,,,,EXCLUDED,38,investment buyers agent Christchurch,
Suspiciously Legit Christchurch Mortgage Mayhem #284,+64 21 700 9749,https://totally-fake-buyers-284.example,7 Hogwash Highway,Christchurch,Canterbury Region,4.9,141,lead284@fake-buyers.example,,https://www.linkedin.com/company/suspiciously-legit-christchurch-mortgage-mayhem-284,,https://www.instagram.com/fake_buyers_284,https://www.facebook.com/fake.buyers.284,9429100000283,NZ Limited Company,Investment BA,87,investment buyers agent Christchurch,
Totally Fake Christchurch Homes & Hogwash #285,+64 21 477 4194,https://totally-fake-buyers-285.example,99 Sample Square,Christchurch,Canterbury Region,5,1,lead285@fake-buyers.example,,https://www.linkedin.com/company/totally-fake-christchurch-homes-hogwash-285,,,https://www.facebook.com/fake.buyers.285,9429100000284,Incorporated Society,Investment BA,77,investment buyers agent Christchurch,
Totally Fake Hamilton Homes & Hogwash #286,+64 21 397 6394,https://totally-fake-buyers-286.example,42 Demo Drive,Hamilton,Waikato Region,4.7,380,,,,,,,,,EXCLUDED,42,investment buyers agent Hamilton,
Pretend Hamilton Mortgage Mayhem #287,+64 21 377 8946,https://totally-fake-buyers-287.example,7 Hogwash Highway,Hamilton,Waikato Region,5,1,,,,,,,,,Investment BA,42,investment buyers agent Hamilton,
Suspiciously Legit Hamilton Off-Market Emporium #288,+64 21 618 5338,https://totally-fake-buyers-288.example,88 Placeholder Place,Hamilton,Waikato Region,5,8,morgan.mock@fake-buyers.example,Morgan Mock,https://www.linkedin.com/company/suspiciously-legit-hamilton-off-market-emporium-288,,https://www.instagram.com/fake_buyers_288,https://www.facebook.com/fake.buyers.288,9429100000287,Australian Private Company,Investment BA,99,investment buyers agent Hamilton,
Quantum Hamilton Buyers Agency #289,+64 21 258 7618,https://totally-fake-buyers-289.example,123 Fake Street,Hamilton,Waikato Region,,,,,https://www.linkedin.com/company/quantum-hamilton-buyers-agency-289,,,https://www.facebook.com/fake.buyers.289,9429100000288,Australian Private Company,Investment BA,30,investment buyers agent Hamilton,
Absolutely Made Up Tauranga Brick & Giggle #290,+64 21 311 8081,https://totally-fake-buyers-290.example,88 Placeholder Place,Tauranga,Bay of Plenty Region,5,11,,,https://www.linkedin.com/company/absolutely-made-up-tauranga-brick-giggle-290,,,https://www.facebook.com/fake.buyers.290,9429100000289,Incorporated Society,Investment BA,49,investment buyers agent Tauranga,
Absolutely Made Up Mount Maunganui House Hunters Hoax #291,+64 21 841 3027,,123 Fake Street,Mount Maunganui,Bay of Plenty Region,5,13,,,,,,,9429100000290,Australian Private Company,Investment BA,36,investment buyers agent Tauranga,
Quantum Tauranga Off-Market Emporium #292,+64 21 751 3426,https://totally-fake-buyers-292.example,3 Test Terrace,Tauranga,Bay of Plenty Region,5,1,,,,,,,,,EXCLUDED,37,investment buyers agent Tauranga,
Imaginary Tauranga Off-Market Emporium #293,+64 21 910 4501,https://totally-fake-buyers-293.example,3 Test Terrace,Tauranga,Bay of Plenty Region,5,6,pat.faux@fake-buyers.example,Pat Faux,,https://www.linkedin.com/in/pat-faux,https://www.instagram.com/fake_buyers_293,https://www.facebook.com/fake.buyers.293,9429100000292,Australian Private Company,Investment BA,99,investment buyers agent Tauranga,
Absolutely Made Up Tauranga Mortgage Mayhem #294,+64 21 371 7677,https://totally-fake-buyers-294.example,404 Not Found Road,Tauranga,Bay of Plenty Region,4.7,7,lead294@fake-buyers.example,,https://www.linkedin.com/company/absolutely-made-up-tauranga-mortgage-mayhem-294,,,https://www.facebook.com/fake.buyers.294,,,Investment BA,72,investment buyers agent Tauranga,
Imaginary Dunedin Brick & Giggle #295,+64 21 969 5504,https://totally-fake-buyers-295.example,99 Sample Square,Dunedin,Otago Region,5,20,,,,,,,,,EXCLUDED,42,investment buyers agent Dunedin,
Quantum Dunedin Off-Market Emporium #296,+64 21 968 9917,https://totally-fake-buyers-296.example,3 Test Terrace,Dunedin,Otago Region,5,1,,,https://www.linkedin.com/company/quantum-dunedin-off-market-emporium-296,,,https://www.facebook.com/fake.buyers.296,9429100000295,Australian Private Company,Investment BA,47,investment buyers agent Dunedin,
Banana Republic Dunedin Advocates Anonymous #297,+64 21 150 4074,https://totally-fake-buyers-297.example,404 Not Found Road,Dunedin,Otago Region,4.6,10,lead297@fake-buyers.example,,https://www.linkedin.com/company/banana-republic-dunedin-advocates-anonymous-297,,,https://www.facebook.com/fake.buyers.297,,,Investment BA,74,investment buyers agent Dunedin,
Imaginary Palmerston North Advocates Anonymous #298,+64 21 172 6791,https://totally-fake-buyers-298.example,7 Hogwash Highway,Palmerston North,Manawatū-Whanganui Region,5,31,lead298@fake-buyers.example,,,,https://www.instagram.com/fake_buyers_298,https://www.facebook.com/fake.buyers.298,9429100000297,NZ Limited Company,Investment BA,81,investment buyers agent Palmerston North,
Quantum Palmerston North Homes & Hogwash #299,+64 21 540 4383,https://totally-fake-buyers-299.example,7 Hogwash Highway,Palmerston North,Manawatū-Whanganui Region,5,4,lead299@fake-buyers.example,,https://www.linkedin.com/company/quantum-palmerston-north-homes-hogwash-299,,,https://www.facebook.com/fake.buyers.299,,,Investment BA,75,investment buyers agent Palmerston North,
Imaginary Palmerston North Advocates Anonymous #300,+64 21 441 7767,https://totally-fake-buyers-300.example,3 Test Terrace,Palmerston North,Manawatū-Whanganui Region,4.8,21,,Riley Rubbish,,,,,9429100000299,NZ Limited Company,Investment BA,69,investment buyers agent Palmerston North,
Totally Fake Palmerston North Property Shenanigans #301,+64 21 879 9073,https://totally-fake-buyers-301.example,42 Demo Drive,Palmerston North,Manawatū-Whanganui Region,4.8,87,,,,,,,,,EXCLUDED,45,investment buyers agent Palmerston North,
Imaginary Palmerston North Homes & Hogwash #302,+64 21 833 3032,https://totally-fake-buyers-302.example,404 Not Found Road,Palmerston North,Manawatū-Whanganui Region,4.5,52,,,,,https://www.instagram.com/fake_buyers_302,https://www.facebook.com/fake.buyers.302,9429100000301,Australian Private Company,Investment BA,51,investment buyers agent Palmerston North,
Certified Fictional Palmerston North Off-Market Emporium #303,+64 21 786 9072,,1 Pretend Parade,Palmerston North,Manawatū-Whanganui Region,3.8,4,,,,,,,9429100000302,Individual/Sole Trader,Investment BA,23,investment buyers agent Palmerston North,
Quantum Nelson House Hunters Hoax #304,+64 21 830 5418,https://totally-fake-buyers-304.example,3 Test Terrace,Nelson,Nelson Region,4.5,2,lead304@fake-buyers.example,,https://www.linkedin.com/company/quantum-nelson-house-hunters-hoax-304,,,https://www.facebook.com/fake.buyers.304,9429100000303,NZ Limited Company,Investment BA,74,investment buyers agent Nelson,
Captain Obvious Nelson Mortgage Mayhem #305,+64 21 635 1538,https://totally-fake-buyers-305.example,3 Test Terrace,Nelson,Nelson Region,5,1,,,,,,,9429100000304,Discretionary Investment Trust,Investment BA,44,investment buyers agent Nelson,
Definitely Not Real Nelson Advocates Anonymous #306,+64 21 710 6173,https://totally-fake-buyers-306.example,88 Placeholder Place,Nelson,Nelson Region,3.7,6,riley.rubbish@fake-buyers.example,Riley Rubbish,https://www.linkedin.com/company/definitely-not-real-nelson-advocates-anonymous-306,https://www.linkedin.com/in/riley-rubbish,https://www.instagram.com/fake_buyers_306,https://www.facebook.com/fake.buyers.306,9429100000305,NZ Limited Company,Investment BA,91,investment buyers agent Nelson,
Pretend Nelson Homes & Hogwash #307,+64 21 559 1147,https://totally-fake-buyers-307.example,88 Placeholder Place,Nelson,Nelson Region,5,115,,,,,,,,,EXCLUDED,45,investment buyers agent Nelson,
Definitely Not Real Rotorua Off-Market Emporium #308,+64 21 284 9206,https://totally-fake-buyers-308.example,7 Hogwash Highway,Rotorua,Bay of Plenty Region,5,1,lead308@fake-buyers.example,,https://www.linkedin.com/company/definitely-not-real-rotorua-off-market-emporium-308,,,https://www.facebook.com/fake.buyers.308,,,Investment BA,75,investment buyers agent Rotorua,
Imaginary Rotorua Off-Market Emporium #309,+64 21 990 2512,https://totally-fake-buyers-309.example,123 Fake Street,Rotorua,Bay of Plenty Region,4.8,120,,,,,,,,,EXCLUDED,45,investment buyers agent Rotorua,
Quantum New Plymouth Dream Home Depot #310,+64 21 686 3600,https://totally-fake-buyers-310.example,123 Fake Street,New Plymouth,Taranaki Region,5,1,lead310@fake-buyers.example,,https://www.linkedin.com/company/quantum-new-plymouth-dream-home-depot-310,,,https://www.facebook.com/fake.buyers.310,,,Investment BA,75,investment buyers agent New Plymouth,
Totally Fake New Plymouth Brick & Giggle #311,+64 21 127 9935,https://totally-fake-buyers-311.example,7 Hogwash Highway,New Plymouth,Taranaki Region,4.7,90,,,https://www.linkedin.com/company/totally-fake-new-plymouth-brick-giggle-311,,https://www.instagram.com/fake_buyers_311,https://www.facebook.com/fake.buyers.311,9429100000310,Other Partnership,Investment BA,54,investment buyers agent New Plymouth,
Captain Obvious New Plymouth Property Shenanigans #312,+64 21 447 2428,https://totally-fake-buyers-312.example,1 Pretend Parade,New Plymouth,Taranaki Region,,,,Jordan Jokester,,,https://www.instagram.com/fake_buyers_312,https://www.facebook.com/fake.buyers.312,9429100000311,Australian Private Company,Investment BA,49,investment buyers agent New Plymouth,
Suspiciously Legit New Plymouth Suburb Safari Co #313,+64 21 586 6549,https://totally-fake-buyers-313.example,42 Demo Drive,New Plymouth,Taranaki Region,4.9,17,,Quinn Quip,,https://www.linkedin.com/in/quinn-quip,https://www.instagram.com/fake_buyers_313,https://www.facebook.com/fake.buyers.313,,,Investment BA,69,investment buyers agent New Plymouth,
Quantum New Plymouth Mortgage Mayhem #314,+64 21 838 4138,https://totally-fake-buyers-314.example,123 Fake Street,New Plymouth,Taranaki Region,5,22,,,,,,https://www.facebook.com/fake.buyers.314,9429100000313,Individual/Sole Trader,Investment BA,49,investment buyers agent New Plymouth,
Pretend New Plymouth Off-Market Emporium #315,+64 21 427 9604,https://totally-fake-buyers-315.example,3 Test Terrace,New Plymouth,Taranaki Region,2.3,6,,,,,,https://www.facebook.com/fake.buyers.315,9429100000314,NZ Limited Company,Investment BA,29,investment buyers agent New Plymouth,
Certified Fictional Auckland Suburb Safari Co #316,+64 21 720 4735,https://totally-fake-buyers-316.example,99 Sample Square,Auckland,Auckland,5,1,,Sam Sample,https://www.linkedin.com/company/certified-fictional-auckland-suburb-safari-co-316,,,,9429100000315,NZ Limited Company,Property advisor,67,property advisor Auckland,
Suspiciously Legit Auckland Property Shenanigans #317,+64 21 109 3150,https://totally-fake-buyers-317.example,404 Not Found Road,Auckland,Auckland,5,33,,,,,,,9429100000316,NZ Limited Company,Property advisor,49,property advisor Auckland,
Captain Obvious Auckland Off-Market Emporium #318,+64 21 595 3803,https://totally-fake-buyers-318.example,88 Placeholder Place,Auckland,Auckland,5,1,lead318@fake-buyers.example,,https://www.linkedin.com/company/captain-obvious-auckland-off-market-emporium-318,,,,9429100000317,Individual/Sole Trader,Property advisor,77,property advisor Auckland,
Definitely Not Real Auckland Advocates Anonymous #319,+64 21 603 8015,https://totally-fake-buyers-319.example,123 Fake Street,Auckland,Auckland,4.9,568,,,,,,,9429100000318,NZ Limited Company,Property advisor,52,property advisor Auckland,
Totally Fake Auckland Buyers Agency #320,+64 21 827 9791,https://totally-fake-buyers-320.example,1 Pretend Parade,Auckland,Auckland,5,43,,Sam Sample,,https://www.linkedin.com/in/sam-sample,https://www.instagram.com/fake_buyers_320,https://www.facebook.com/fake.buyers.320,9429100000319,NZ Limited Company,Property advisor,74,property advisor Auckland,
Certified Fictional Auckland Mortgage Mayhem #321,+64 21 794 2621,https://totally-fake-buyers-321.example,99 Sample Square,Auckland,Auckland,5,31,lead321@fake-buyers.example,,https://www.linkedin.com/company/certified-fictional-auckland-mortgage-mayhem-321,,https://www.instagram.com/fake_buyers_321,https://www.facebook.com/fake.buyers.321,9429100000320,NZ Limited Company,Property advisor,84,property advisor Auckland,
Totally Fake Auckland Buyers Agency #322,,https://totally-fake-buyers-322.example,3 Test Terrace,Auckland,Auckland,4.6,107,,,,,,,,,EXCLUDED,32,property advisor Auckland,
Pretend Auckland Mortgage Mayhem #323,+64 21 734 9771,https://totally-fake-buyers-323.example,88 Placeholder Place,Auckland,Auckland,4.9,59,,Alex Alias,,,https://www.instagram.com/fake_buyers_323,https://www.facebook.com/fake.buyers.323,9429100000322,NZ Limited Company,Property advisor,74,property advisor Auckland,
