Business Name,Phone,Website,Street,City,State,Rating,Reviews,Emails,Founder Name,LinkedIn Company,LinkedIn Personal,Instagram,Facebook,ABN,Entity Type,Category,Lead Score,Source Search,Research Summary
Pretend Perth Buyers Agency #697,+61 648 345 463,https://totally-fake-buyers-697.example,3 Test Terrace,Perth,Western Australia,4.7,15.0,taylor.testdata@fake-buyers.example,Taylor Testdata,,,,https://www.facebook.com/fake.buyers.697,58 125 753 222,Individual/Sole Trader,Owner-occupier,93,buyers agent first home Perth,
Totally Fake Braddon Buyers Agency #698,+61 423 778 326,https://totally-fake-buyers-698.example,1 Pretend Parade,Braddon,Australian Capital Territory,4.6,17.0,jordan.jokester@fake-buyers.example,Jordan Jokester,,,,,47 454 361 807,Australian Private Company,EXCLUDED,88,property advisor Canberra,
Banana Republic Kingston Mortgage Mayhem #699,+61 576 144 440,https://totally-fake-buyers-699.example,7 Hogwash Highway,Kingston,Tasmania,4.7,12.0,jordan.jokester@fake-buyers.example,Jordan Jokester,,,,https://www.facebook.com/fake.buyers.699,69 102 480 455,Family Partnership,Property advisor,93,property advisor Hobart,
Captain Obvious House Hunters Hoax #700,+61 560 396 449,https://totally-fake-buyers-700.example,,,,5.0,17.0,alex.alias@fake-buyers.example,Alex Alias,,,https://www.instagram.com/fake_buyers_700,https://www.facebook.com/fake.buyers.700,34 374 403 864,Australian Private Company,Uncategorised,93,buyers advocate Brisbane,
Quantum Woolloongabba Brick & Giggle #701,+61 419 828 219,https://totally-fake-buyers-701.example,99 Sample Square,Woolloongabba,Queensland,5.0,11.0,quinn.quip@fake-buyers.example,Quinn Quip,,,https://www.instagram.com/fake_buyers_701,https://www.facebook.com/fake.buyers.701,96 142 591 895,Individual/Sole Trader,Uncategorised,93,buyers advocate Brisbane,
Definitely Not Real Canberra House Hunters Hoax #702,+61 450 114 287,https://totally-fake-buyers-702.example,1 Pretend Parade,Canberra,Australian Capital Territory,5.0,17.0,casey.contrived@fake-buyers.example,Casey Contrived,,,https://www.instagram.com/fake_buyers_702,https://www.facebook.com/fake.buyers.702,13 358 158 837,Individual/Sole Trader,Uncategorised,93,buyers advocate Canberra,
Absolutely Made Up Hobart Mortgage Mayhem #703,+61 644 962 135,https://totally-fake-buyers-703.example,88 Placeholder Place,Hobart,Tasmania,5.0,18.0,sam.sample@fake-buyers.example,Sam Sample,,,https://www.instagram.com/fake_buyers_703,https://www.facebook.com/fake.buyers.703,60 434 738 436,Individual/Sole Trader,Uncategorised,93,buyers advocate Hobart,
Quantum Wheelers Hill Off-Market Emporium #704,+61 493 228 822,https://totally-fake-buyers-704.example,42 Demo Drive,Wheelers Hill,Victoria,5.0,13.0,quinn.quip@fake-buyers.example,Quinn Quip,,,https://www.instagram.com/fake_buyers_704,,62 276 697 501,Australian Private Company,Uncategorised,93,buyers advocate Melbourne,
Banana Republic West Perth Advocates Anonymous #705,+61 443 418 883,https://totally-fake-buyers-705.example,123 Fake Street,West Perth,Western Australia,5.0,15.0,morgan.mock@fake-buyers.example,Morgan Mock,,,https://www.instagram.com/fake_buyers_705,https://www.facebook.com/fake.buyers.705,85 463 787 516,Australian Private Company,Uncategorised,93,buyers advocate Perth,
Certified Fictional Subiaco Advocates Anonymous #706,+61 602 940 954,https://totally-fake-buyers-706.example,7 Hogwash Highway,Subiaco,Western Australia,4.7,30.0,taylor.testdata@fake-buyers.example,Taylor Testdata,,,https://www.instagram.com/fake_buyers_706,,34 868 964 713,Australian Private Company,Uncategorised,93,buyers advocate Perth,
Definitely Not Real Advocates Anonymous #707,+61 731 599 876,https://totally-fake-buyers-707.example,,,,5.0,11.0,quinn.quip@fake-buyers.example,Quinn Quip,,,https://www.instagram.com/fake_buyers_707,https://www.facebook.com/fake.buyers.707,79 923 604 297,Individual/Sole Trader,Uncategorised,93,buyers advocate Sydney,
Captain Obvious Pymble House Hunters Hoax #708,+61 642 479 460,https://totally-fake-buyers-708.example,42 Demo Drive,Pymble,New South Wales,4.5,33.0,alex.alias@fake-buyers.example,Alex Alias,,,https://www.instagram.com/fake_buyers_708,https://www.facebook.com/fake.buyers.708,18 666 236 993,Australian Private Company,Uncategorised,93,buyers advocate Sydney,
Absolutely Made Up Blackwood Advocates Anonymous #709,+61 576 123 521,https://totally-fake-buyers-709.example,1 Pretend Parade,Blackwood,South Australia,5.0,16.0,quinn.quip@fake-buyers.example,Quinn Quip,,,https://www.instagram.com/fake_buyers_709,https://www.facebook.com/fake.buyers.709,77 559 926 218,Individual/Sole Trader,Uncategorised,93,buyers agent Adelaide,
Suspiciously Legit Woodford Suburb Safari Co #710,+61 414 152 720,https://totally-fake-buyers-710.example,123 Fake Street,Woodford,Queensland,5.0,12.0,taylor.testdata@fake-buyers.example,Taylor Testdata,,,https://www.instagram.com/fake_buyers_710,https://www.facebook.com/fake.buyers.710,37 343 584 766,Individual/Sole Trader,Uncategorised,93,buyers agent Brisbane,
Imaginary Victoria Park Suburb Safari Co #711,+61 499 431 477,https://totally-fake-buyers-711.example,3 Test Terrace,Victoria Park,Western Australia,3.8,66.0,sam.sample@fake-buyers.example,Sam Sample,,,https://www.instagram.com/fake_buyers_711,https://www.facebook.com/fake.buyers.711,28 753 210 794,Australian Private Company,Owner-occupier,93,buyers agent first home Perth,
Pretend Midway Point Suburb Safari Co #712,+61 470 482 452,https://totally-fake-buyers-712.example,123 Fake Street,Midway Point,Tasmania,5.0,12.0,quinn.quip@fake-buyers.example,Quinn Quip,,,https://www.instagram.com/fake_buyers_712,https://www.facebook.com/fake.buyers.712,48 727 428 869,Australian Private Company,Uncategorised,93,buyers agent Hobart,
Banana Republic Victoria Park Mortgage Mayhem #713,+61 566 126 265,https://totally-fake-buyers-713.example,42 Demo Drive,Victoria Park,Western Australia,4.7,28.0,morgan.mock@fake-buyers.example,Morgan Mock,,,https://www.instagram.com/fake_buyers_713,https://www.facebook.com/fake.buyers.713,54 404 486 259,Australian Private Company,Uncategorised,93,buyers agent Perth,
Suspiciously Legit Clearview Brick & Giggle #714,+61 819 498 122,https://totally-fake-buyers-714.example,404 Not Found Road,Clearview,South Australia,3.8,54.0,casey.contrived@fake-buyers.example,Casey Contrived,,,https://www.instagram.com/fake_buyers_714,https://www.facebook.com/fake.buyers.714,54 430 790 981,Individual/Sole Trader,Off-the-plan,93,off the plan buyers agent Adelaide,
Imaginary Norwood Off-Market Emporium #715,+61 537 404 865,https://totally-fake-buyers-715.example,123 Fake Street,Norwood,South Australia,5.0,15.0,jordan.jokester@fake-buyers.example,Jordan Jokester,,,https://www.instagram.com/fake_buyers_715,https://www.facebook.com/fake.buyers.715,68 918 852 324,Australian Private Company,Uncategorised,93,property acquisition Adelaide,
Suspiciously Legit West Perth Suburb Safari Co #716,+61 682 263 209,https://totally-fake-buyers-716.example,123 Fake Street,West Perth,Western Australia,5.0,16.0,quinn.quip@fake-buyers.example,Quinn Quip,,,https://www.instagram.com/fake_buyers_716,,42 901 710 410,Individual/Sole Trader,Uncategorised,93,property acquisition Perth,
Suspiciously Legit Jimboomba Advocates Anonymous #717,+61 879 636 803,https://totally-fake-buyers-717.example,404 Not Found Road,Jimboomba,Queensland,4.6,19.0,quinn.quip@fake-buyers.example,Quinn Quip,https://www.linkedin.com/company/suspiciously-legit-jimboomba-advocates-anonymous-717,,https://www.instagram.com/fake_buyers_717,https://www.facebook.com/fake.buyers.717,41 681 454 875,Australian Private Company,Uncategorised,93,property acquisition Brisbane,
Suspiciously Legit Eight Mile Plains Advocates Anonymous #718,+61 785 873 549,https://totally-fake-buyers-718.example,88 Placeholder Place,Eight Mile Plains,Queensland,4.6,13.0,jordan.jokester@fake-buyers.example,Jordan Jokester,,https://www.linkedin.com/in/jordan-jokester,https://www.instagram.com/fake_buyers_718,https://www.facebook.com/fake.buyers.718,38 654 821 927,Australian Private Company,Uncategorised,93,property buyers agency Brisbane,
Imaginary Winnellie Buyers Agency #719,+61 769 549 875,https://totally-fake-buyers-719.example,123 Fake Street,Winnellie,Northern Territory,4.7,44.0,morgan.mock@fake-buyers.example,Morgan Mock,,,https://www.instagram.com/fake_buyers_719,https://www.facebook.com/fake.buyers.719,33 679 927 929,Individual/Sole Trader,Uncategorised,93,buyers advocate Darwin,
Banana Republic Hobart Brick & Giggle #720,+61 839 220 648,https://totally-fake-buyers-720.example,99 Sample Square,Hobart,Tasmania,4.5,25.0,riley.rubbish@fake-buyers.example,Riley Rubbish,,,https://www.instagram.com/fake_buyers_720,https://www.facebook.com/fake.buyers.720,49 212 782 236,Australian Private Company,Uncategorised,93,buyers agent Hobart,
Certified Fictional Armstrong Creek Mortgage Mayhem #721,+61 658 300 376,https://totally-fake-buyers-721.example,99 Sample Square,Armstrong Creek,Victoria,5,19,jordan.jokester@fake-buyers.example,Jordan Jokester,,,https://www.instagram.com/fake_buyers_721,https://www.facebook.com/fake.buyers.721,65 479 146 532,Australian Private Company,Uncategorised,93,property acquisition Geelong,
Quantum Norlane Off-Market Emporium #722,+61 550 925 824,https://totally-fake-buyers-722.example,88 Placeholder Place,Norlane,Victoria,4.7,28,alex.alias@fake-buyers.example,Alex Alias,,,https://www.instagram.com/fake_buyers_722,https://www.facebook.com/fake.buyers.722,64 462 449 530,Australian Private Company,Uncategorised,93,property acquisition Geelong,
Absolutely Made Up Greensborough Brick & Giggle #723,+61 864 393 991,https://totally-fake-buyers-723.example,123 Fake Street,Greensborough,Victoria,4.6,186.0,riley.rubbish@fake-buyers.example,Riley Rubbish,,,,https://www.facebook.com/fake.buyers.723,,,Uncategorised,92,buyers agent Melbourne,
Captain Obvious Kingston Property Shenanigans #724,+61 842 846 555,https://totally-fake-buyers-724.example,88 Placeholder Place,Kingston,Tasmania,5.0,4.0,quinn.quip@fake-buyers.example,Quinn Quip,,,,https://www.facebook.com/fake.buyers.724,,,Property advisor,92,property advisor Hobart,
Suspiciously Legit Narraweena Advocates Anonymous #725,+61 401 389 515,https://totally-fake-buyers-725.example,123 Fake Street,Narraweena,New South Wales,5.0,1.0,jordan.jokester@fake-buyers.example,Jordan Jokester,,,,,,,Property advisor,92,property strategist Sydney,
Captain Obvious Oakden Brick & Giggle #726,+61 736 811 828,https://totally-fake-buyers-726.example,88 Placeholder Place,Oakden,South Australia,4.3,28.0,casey.contrived@fake-buyers.example,Casey Contrived,,,https://www.instagram.com/fake_buyers_726,https://www.facebook.com/fake.buyers.726,,,Off-the-plan,92,off the plan buyers agent Adelaide,
Suspiciously Legit Property Shenanigans #727,+61 660 454 190,https://totally-fake-buyers-727.example,,,,5.0,1.0,pat.faux@fake-buyers.example,Pat Faux,https://www.linkedin.com/company/suspiciously-legit-property-shenanigans-727,,https://www.instagram.com/fake_buyers_727,https://www.facebook.com/fake.buyers.727,,,Uncategorised,92,property buyers agency Brisbane,
Totally Fake Canberra Property Shenanigans #728,+61 437 699 470,https://totally-fake-buyers-728.example,404 Not Found Road,Canberra,Australian Capital Territory,4.7,48.0,jamie.jest@fake-buyers.example,Jamie Jest,https://www.linkedin.com/company/totally-fake-canberra-property-shenanigans-728,,,https://www.facebook.com/fake.buyers.728,,,Uncategorised,92,property acquisition Canberra,
Quantum Griffith Buyers Agency #729,+61 504 613 745,https://totally-fake-buyers-729.example,7 Hogwash Highway,Griffith,Australian Capital Territory,4.4,215.0,casey.contrived@fake-buyers.example,Casey Contrived,,,https://www.instagram.com/fake_buyers_729,,68 999 628 752,Australian Private Company,Uncategorised,92,buyers advocate Canberra,
Definitely Not Real Turner Advocates Anonymous #730,+61 752 681 745,https://totally-fake-buyers-730.example,3 Test Terrace,Turner,Australian Capital Territory,4.4,98.0,sam.sample@fake-buyers.example,Sam Sample,,,https://www.instagram.com/fake_buyers_730,https://www.facebook.com/fake.buyers.730,19 722 706 476,Australian Private Company,Uncategorised,92,buyers advocate Canberra,
Absolutely Made Up Scarborough Advocates Anonymous #731,+61 557 124 107,https://totally-fake-buyers-731.example,7 Hogwash Highway,Scarborough,Queensland,4.3,183.0,alex.alias@fake-buyers.example,Alex Alias,,,https://www.instagram.com/fake_buyers_731,https://www.facebook.com/fake.buyers.731,55 525 672 244,Australian Private Company,Uncategorised,92,property acquisition Brisbane,
Totally Fake Rothwell House Hunters Hoax #732,+61 669 712 602,https://totally-fake-buyers-732.example,88 Placeholder Place,Rothwell,Queensland,4.4,292.0,riley.rubbish@fake-buyers.example,Riley Rubbish,,,https://www.instagram.com/fake_buyers_732,https://www.facebook.com/fake.buyers.732,51 655 268 510,Australian Private Company,Uncategorised,92,property acquisition Brisbane,
Banana Republic Riverlea Park Advocates Anonymous #733,+61 652 969 192,https://totally-fake-buyers-733.example,42 Demo Drive,Riverlea Park,South Australia,5.0,4.0,riley.rubbish@fake-buyers.example,Riley Rubbish,https://www.linkedin.com/company/banana-republic-riverlea-park-advocates-anonymous-733,,,https://www.facebook.com/fake.buyers.733,77 856 777 242,Australian Private Company,Uncategorised,92,buyers advocate Adelaide,
Imaginary Northfield Property Shenanigans #734,+61 731 680 793,https://totally-fake-buyers-734.example,123 Fake Street,Northfield,South Australia,5.0,4.0,casey.contrived@fake-buyers.example,Casey Contrived,,https://www.linkedin.com/in/casey-contrived,,https://www.facebook.com/fake.buyers.734,83 131 535 250,Australian Private Company,Uncategorised,92,buyers advocate Adelaide,
Quantum Adelaide Suburb Safari Co #735,+61 575 324 999,https://totally-fake-buyers-735.example,1 Pretend Parade,Adelaide,South Australia,5.0,1.0,jordan.jokester@fake-buyers.example,Jordan Jokester,https://www.linkedin.com/company/quantum-adelaide-suburb-safari-co-735,,,,49 136 844 995,Individual/Sole Trader,Uncategorised,92,buyers advocate Adelaide,
Imaginary Evandale Brick & Giggle #736,+61 740 688 139,https://totally-fake-buyers-736.example,123 Fake Street,Evandale,South Australia,5.0,2.0,alex.alias@fake-buyers.example,Alex Alias,,https://www.linkedin.com/in/alex-alias,,,31 544 132 875,Individual/Sole Trader,Uncategorised,92,buyers advocate Adelaide,
Suspiciously Legit Mortgage Mayhem #737,+61 444 757 709,https://totally-fake-buyers-737.example,,,,5.0,2.0,morgan.mock@fake-buyers.example,Morgan Mock,,https://www.linkedin.com/in/morgan-mock,,https://www.facebook.com/fake.buyers.737,74 860 911 709,Individual/Sole Trader,Uncategorised,92,buyers advocate Brisbane,
Totally Fake Mortgage Mayhem #738,+61 531 617 594,https://totally-fake-buyers-738.example,,,,5.0,3.0,taylor.testdata@fake-buyers.example,Taylor Testdata,https://www.linkedin.com/company/totally-fake-mortgage-mayhem-738,,,,14 254 993 627,Australian Private Company,Uncategorised,92,buyers advocate Melbourne,
Definitely Not Real West End Brick & Giggle #739,+61 804 559 109,https://totally-fake-buyers-739.example,3 Test Terrace,West End,Queensland,4.9,9.0,jamie.jest@fake-buyers.example,Jamie Jest,,https://www.linkedin.com/in/jamie-jest,,https://www.facebook.com/fake.buyers.739,95 293 860 767,Australian Private Company,Uncategorised,92,buyers agent Brisbane,
Imaginary Burswood Advocates Anonymous #740,+61 615 597 202,https://totally-fake-buyers-740.example,7 Hogwash Highway,Burswood,Western Australia,5.0,3.0,taylor.testdata@fake-buyers.example,Taylor Testdata,https://www.linkedin.com/company/imaginary-burswood-advocates-anonymous-740,,,https://www.facebook.com/fake.buyers.740,90 753 263 126,Individual/Sole Trader,Uncategorised,92,buyers agent Perth,
Banana Republic Braddon Buyers Agency #741,+61 784 936 723,https://totally-fake-buyers-741.example,42 Demo Drive,Braddon,Australian Capital Territory,5.0,4.0,pat.faux@fake-buyers.example,Pat Faux,https://www.linkedin.com/company/banana-republic-braddon-buyers-agency-741,,,,25 616 787 511,Individual/Sole Trader,Uncategorised,92,property acquisition Canberra,
Totally Fake South Perth Dream Home Depot #742,+61 721 116 150,https://totally-fake-buyers-742.example,123 Fake Street,South Perth,Western Australia,5.0,1.0,jamie.jest@fake-buyers.example,Jamie Jest,,https://www.linkedin.com/in/jamie-jest,,,45 887 328 366,Australian Private Company,Uncategorised,92,property acquisition Perth,
